id,gid,x,y,v_x,v_y,radius,time
7,7,5.119804,-5.119143,-0.730371,0.731343,0.500000,1.050000
0,0,7.092648,0.000221,-1.176293,-0.000038,0.500000,1.100000
1,1,5.094123,5.094078,-0.724087,-0.724830,0.500000,1.100000
2,2,0.000603,7.057622,0.000287,-1.220067,0.500000,1.100000
3,3,-5.011710,5.012113,0.834672,-0.833534,0.500000,1.100000
4,4,-7.189576,-0.000214,1.042859,-0.000238,0.500000,1.100000
5,5,-4.998665,-4.999023,0.852655,0.850580,0.500000,1.100000
6,6,0.000399,-7.045195,0.000116,1.236765,0.500000,1.100000
7,7,5.082897,-5.082157,-0.738139,0.739717,0.500000,1.100000
0,0,7.033263,0.000251,-1.187706,0.000598,0.500000,1.150000
1,1,5.057600,5.057484,-0.730468,-0.731881,0.500000,1.150000
2,2,0.000598,6.995918,-0.000096,-1.234076,0.500000,1.150000
3,3,-4.969553,4.969982,0.843138,-0.842614,0.500000,1.150000
4,4,-7.136927,-0.000231,1.052981,-0.000348,0.500000,1.150000
5,5,-4.955571,-4.956073,0.861885,0.858985,0.500000,1.150000
6,6,0.000338,-6.982732,-0.001204,1.249267,0.500000,1.150000
7,7,5.045663,-5.044807,-0.744679,0.747010,0.500000,1.150000
0,0,6.973387,0.000271,-1.197513,0.000404,0.500000,1.200000
1,1,5.020768,5.020617,-0.736632,-0.737336,0.500000,1.200000
2,2,0.000557,6.933657,-0.000824,-1.245221,0.500000,1.200000
3,3,-4.927000,4.927511,0.851059,-0.849413,0.500000,1.200000
4,4,-7.083879,-0.000239,1.060955,-0.000153,0.500000,1.200000
5,5,-4.912070,-4.912803,0.870029,0.865409,0.500000,1.200000
6,6,0.000277,-6.919707,-0.001227,1.260499,0.500000,1.200000
7,7,5.008109,-5.007138,-0.751072,0.753377,0.500000,1.200000
0,0,6.913057,0.000310,-1.206601,0.000792,0.500000,1.250000
1,1,4.983724,4.983481,-0.740896,-0.742729,0.500000,1.250000
2,2,0.000516,6.870929,-0.000829,-1.254552,0.500000,1.250000
3,3,-4.884145,4.884768,0.857101,-0.854872,0.500000,1.250000
4,4,-7.030509,-0.000248,1.067401,-0.000181,0.500000,1.250000
5,5,-4.868263,-4.869170,0.876130,0.872656,0.500000,1.250000
6,6,0.000225,-6.856212,-0.001042,1.269898,0.500000,1.250000
7,7,4.970326,-4.969204,-0.755676,0.758667,0.500000,1.250000
0,0,6.852321,0.000356,-1.214727,0.000910,0.500000,1.300000
1,1,4.946511,4.946135,-0.744243,-0.746905,0.500000,1.300000
2,2,0.000471,6.807792,-0.000892,-1.262736,0.500000,1.300000
3,3,-4.841031,4.841757,0.862283,-0.860208,0.500000,1.300000
4,4,-6.976877,-0.000235,1.072637,0.000271,0.500000,1.300000
5,5,-4.824168,-4.825258,0.881909,0.878253,0.500000,1.300000
6,6,0.000160,-6.792280,-0.001297,1.278651,0.500000,1.300000
7,7,4.932307,-4.931081,-0.760365,0.762471,0.500000,1.300000
0,0,6.791243,0.000406,-1.221558,0.000995,0.500000,1.350000
1,1,4.909124,4.908673,-0.747750,-0.749238,0.500000,1.350000
2,2,0.000451,6.744257,-0.000391,-1.270715,0.500000,1.350000
3,3,-4.797691,4.798497,0.866806,-0.865212,0.500000,1.350000
4,4,-6.923021,-0.000244,1.077121,-0.000185,0.500000,1.350000
5,5,-4.779853,-4.781097,0.886302,0.883219,0.500000,1.350000
6,6,0.000108,-6.727992,-0.001045,1.285759,0.500000,1.350000
7,7,4.894105,-4.892780,-0.764049,0.766016,0.500000,1.350000
0,0,6.729853,0.000458,-1.227795,0.001047,0.500000,1.400000
1,1,4.871579,4.871095,-0.750897,-0.751565,0.500000,1.400000
2,2,0.000443,6.680417,-0.000167,-1.276800,0.500000,1.400000
3,3,-4.754122,4.755006,0.871373,-0.869815,0.500000,1.400000
4,4,-6.868997,-0.000301,1.080474,-0.001137,0.500000,1.400000
5,5,-4.735318,-4.736724,0.890685,0.887454,0.500000,1.400000
6,6,0.000045,-6.663313,-0.001258,1.293568,0.500000,1.400000
7,7,4.855754,-4.854338,-0.767020,0.768842,0.500000,1.400000
0,0,6.668146,0.000496,-1.234135,0.000761,0.500000,1.450000
1,1,4.833931,4.833437,-0.752960,-0.753165,0.500000,1.450000
2,2,0.000466,6.616247,0.000455,-1.283401,0.500000,1.450000
3,3,-4.710340,4.711308,0.875641,-0.873957,0.500000,1.450000
4,4,-6.814844,-0.000332,1.083065,-0.000628,0.500000,1.450000
5,5,-4.690581,-4.692128,0.894739,0.891926,0.500000,1.450000
6,6,-0.000030,-6.598272,-0.001502,1.300827,0.500000,1.450000
7,7,4.817296,-4.815815,-0.769161,0.770463,0.500000,1.450000
0,0,6.606208,0.000533,-1.238755,0.000736,0.500000,1.500000
1,1,4.796144,4.795668,-0.755737,-0.755378,0.500000,1.500000
2,2,0.000506,6.551783,0.000794,-1.289269,0.500000,1.500000
3,3,-4.666388,4.667437,0.879038,-0.877427,0.500000,1.500000
4,4,-6.760539,-0.000333,1.086112,-0.000017,0.500000,1.500000
5,5,-4.645683,-4.647320,0.897963,0.896153,0.500000,1.500000
6,6,-0.000077,-6.532952,-0.000933,1.306388,0.500000,1.500000
7,7,4.778730,-4.777172,-0.771326,0.772847,0.500000,1.500000
0,0,6.544076,0.000587,-1.242655,0.001085,0.500000,1.550000
1,1,4.758287,4.757842,-0.757144,-0.756515,0.500000,1.550000
2,2,0.000525,6.487085,0.000383,-1.293971,0.500000,1.550000
3,3,-4.622326,4.623415,0.881243,-0.880427,0.500000,1.550000
4,4,-6.706130,-0.000301,1.088169,0.000641,0.500000,1.550000
5,5,-4.600638,-4.602350,0.900896,0.899399,0.500000,1.550000
6,6,-0.000104,-6.467419,-0.000537,1.310664,0.500000,1.550000
7,7,4.740082,-4.738492,-0.772941,0.773613,0.500000,1.550000
0,0,6.481789,0.000652,-1.245739,0.001299,0.500000,1.600000
1,1,4.720430,4.719979,-0.757135,-0.757260,0.500000,1.600000
2,2,0.000516,6.422210,-0.000168,-1.297503,0.500000,1.600000
3,3,-4.578124,4.579239,0.884036,-0.883517,0.500000,1.600000
4,4,-6.651629,-0.000270,1.090025,0.000614,0.500000,1.600000
5,5,-4.555470,-4.557276,0.903369,0.901478,0.500000,1.600000
6,6,-0.000108,-6.401662,-0.000082,1.315149,0.500000,1.600000
7,7,4.701367,-4.699742,-0.774300,0.775003,0.500000,1.600000
0,0,6.419340,0.000698,-1.248968,0.000916,0.500000,1.650000
1,1,4.682490,4.682035,-0.758806,-0.758884,0.500000,1.650000
2,2,0.000553,6.357141,0.000740,-1.301376,0.500000,1.650000
3,3,-4.533813,4.534920,0.886222,-0.886386,0.500000,1.650000
4,4,-6.597028,-0.000241,1.092017,0.000582,0.500000,1.650000
5,5,-4.510226,-4.512055,0.904884,0.904431,0.500000,1.650000
6,6,-0.000088,-6.335694,0.000398,1.319350,0.500000,1.650000
7,7,4.662624,-4.660953,-0.774865,0.775779,0.500000,1.650000
0,0,6.356786,0.000751,-1.251087,0.001058,0.500000,1.700000
1,1,4.644547,4.644082,-0.758869,-0.759066,0.500000,1.700000
2,2,0.000593,6.291878,0.000797,-1.305263,0.500000,1.700000
3,3,-4.489380,4.490529,0.888661,-0.887821,0.500000,1.700000
4,4,-6.542337,-0.000180,1.093812,0.001223,0.500000,1.700000
5,5,-4.464870,-4.466704,0.907113,0.907008,0.500000,1.700000
6,6,-0.000048,-6.269532,0.000787,1.323249,0.500000,1.700000
7,7,4.623826,-4.622147,-0.775970,0.776113,0.500000,1.700000
0,0,6.294057,0.000806,-1.254579,0.001112,0.500000,1.750000
1,1,4.606591,4.606094,-0.759103,-0.759757,0.500000,1.750000
2,2,0.000649,6.226464,0.001114,-1.308271,0.500000,1.750000
3,3,-4.444920,4.446064,0.889208,-0.889309,0.500000,1.750000
4,4,-6.487667,-0.000127,1.093409,0.001070,0.500000,1.750000
5,5,-4.419385,-4.421300,0.909709,0.908088,0.500000,1.750000
6,6,-0.000011,-6.203212,0.000752,1.326401,0.500000,1.750000
7,7,4.585029,-4.583341,-0.775943,0.776115,0.500000,1.750000
0,0,6.231153,0.000825,-1.258076,0.000372,0.500000,1.800000
1,1,4.568640,4.568092,-0.759036,-0.760043,0.500000,1.800000
