id,gid,x,y,v_x,v_y,radius,time
1,0,-2.350226,1.567887,1.298120,-0.062130,0.750000,5.850000
2,1,-6.248111,0.031787,-1.298810,-0.003410,0.750000,5.850000
0,0,-2.323860,-1.596698,1.297425,0.065129,0.750000,5.900000
1,0,-2.285319,1.564766,1.298146,-0.062413,0.750000,5.900000
2,1,-6.313058,0.031613,-1.298929,-0.003493,0.750000,5.900000
0,0,-2.258985,-1.593425,1.297502,0.065457,0.750000,5.950000
1,0,-2.220410,1.561633,1.298169,-0.062669,0.750000,5.950000
2,1,-6.378010,0.031434,-1.299035,-0.003568,0.750000,5.950000
0,0,-2.194106,-1.590138,1.297572,0.065754,0.750000,6.000000
1,0,-2.155501,1.558488,1.298189,-0.062901,0.750000,6.000000
2,1,-6.442966,0.031252,-1.299131,-0.003635,0.750000,6.000000
0,0,-2.129224,-1.586837,1.297634,0.066022,0.750000,6.050000
1,0,-2.090590,1.555332,1.298208,-0.063111,0.750000,6.050000
2,1,-6.507927,0.031068,-1.299217,-0.003697,0.750000,6.050000
0,0,-2.064340,-1.583523,1.297691,0.066266,0.750000,6.100000
1,0,-2.025679,1.552167,1.298224,-0.063302,0.750000,6.100000
2,1,-6.572892,0.030880,-1.299295,-0.003753,0.750000,6.100000
0,0,-1.999453,-1.580199,1.297741,0.066486,0.750000,6.150000
1,0,-1.960767,1.548994,1.298239,-0.063474,0.750000,6.150000
2,1,-6.637860,0.030690,-1.299365,-0.003803,0.750000,6.150000
0,0,-1.934563,-1.576865,1.297787,0.066685,0.750000,6.200000
1,0,-1.895855,1.545812,1.298252,-0.063629,0.750000,6.200000
2,1,-6.702831,0.030497,-1.299427,-0.003849,0.750000,6.200000
0,0,-1.869672,-1.573522,1.297827,0.066865,0.750000,6.250000
1,0,-1.830941,1.542624,1.298264,-0.063770,0.750000,6.250000
2,1,-6.767806,0.030303,-1.299484,-0.003891,0.750000,6.250000
0,0,-1.804779,-1.570170,1.297864,0.067028,0.750000,6.300000
1,0,-1.766028,1.539429,1.298275,-0.063898,0.750000,6.300000
2,1,-6.832782,0.030106,-1.299535,-0.003928,0.750000,6.300000
0,0,-1.739884,-1.566811,1.297897,0.067176,0.750000,6.350000
1,0,-1.701113,1.536228,1.298285,-0.064014,0.750000,6.350000
2,1,-6.897761,0.029908,-1.299581,-0.003962,0.750000,6.350000
0,0,-1.674988,-1.563446,1.297927,0.067310,0.750000,6.400000
1,0,-1.636199,1.533022,1.298293,-0.064119,0.750000,6.400000
2,1,-6.962742,0.029709,-1.299622,-0.003993,0.750000,6.400000
