id,gid,x,y,v_x,v_y,radius,time
5,5,-3.949830,-3.950171,0.929143,0.931172,0.500000,2.250000
6,6,0.000310,-5.514791,0.002140,1.361603,0.500000,2.250000
7,7,4.177421,-4.180616,-0.790839,0.785265,0.500000,2.250000
0,0,5.579211,0.000330,-1.287779,-0.000977,0.500000,2.300000
1,1,4.171067,4.172537,-0.770949,-0.767266,0.500000,2.300000
2,2,0.002403,5.480278,0.003307,-1.345378,0.500000,2.300000
3,3,-3.938651,3.938602,0.909806,-0.911889,0.500000,2.300000
4,4,-5.859164,0.000296,1.110431,0.000559,0.500000,2.300000
5,5,-3.903315,-3.903661,0.930306,0.930197,0.500000,2.300000
6,6,0.000405,-5.446659,0.001888,1.362649,0.500000,2.300000
7,7,4.137959,-4.141427,-0.789249,0.783776,0.500000,2.300000
0,0,5.514801,0.000304,-1.288198,-0.000517,0.500000,2.350000
1,1,4.132520,4.134319,-0.770937,-0.764371,0.500000,2.350000
2,2,0.002531,5.413011,0.002544,-1.345350,0.500000,2.350000
3,3,-3.893196,3.892910,0.909090,-0.913853,0.500000,2.350000
4,4,-5.803723,0.000301,1.108802,0.000100,0.500000,2.350000
5,5,-3.856804,-3.857140,0.930229,0.930419,0.500000,2.350000
6,6,0.000517,-5.378472,0.002254,1.363739,0.500000,2.350000
7,7,4.098553,-4.102245,-0.788122,0.783648,0.500000,2.350000
0,0,5.450279,0.000279,-1.290444,-0.000500,0.500000,2.400000
1,1,4.093986,4.096181,-0.770691,-0.762748,0.500000,2.400000
2,2,0.002576,5.345714,0.000904,-1.345932,0.500000,2.400000
3,3,-3.847726,3.847263,0.909398,-0.912934,0.500000,2.400000
4,4,-5.748413,0.000348,1.106210,0.000943,0.500000,2.400000
5,5,-3.810261,-3.810641,0.930852,0.929984,0.500000,2.400000
6,6,0.000676,-5.310254,0.003182,1.364346,0.500000,2.400000
7,7,4.059188,-4.063124,-0.787299,0.782428,0.500000,2.400000
0,0,5.385737,0.000268,-1.290838,-0.000224,0.500000,2.450000
1,1,4.055582,4.058208,-0.768083,-0.759460,0.500000,2.450000
2,2,0.002653,5.278355,0.001537,-1.347182,0.500000,2.450000
3,3,-3.802278,3.801728,0.908966,-0.910712,0.500000,2.450000
4,4,-5.693233,0.000454,1.103599,0.002122,0.500000,2.450000
